district,mandal,panchayat,num,lon,lat,alt,acc,drumseeded,dup,sort_rand,masked_id
"JAGTIAL","GOLLAPALLE","Bonkur",6,79.109326,18.8325313,120,3.522,0,0,.28832284,272
"PEDDAPALLI","KAMANPUR","Rompikunta",5,79.47806319999999,18.6684569,109.526123046875,4.839,0,0,.2892085,351
"NAGARKURNOOL","KODAIR","Takur Tanda",7,78.2281797,16.2152513,298.343017578125,3.878,1,0,.29016298,118
"KARIMNAGAR","GANNERUVARAM","Kasimpeta",1,79.04822710000001,18.3519942,230.2,3.9,0,1,.29065838,233
"KARIMNAGAR","CHOPPADANDI","Rukmapur",15,79.16702239999999,18.5779895,0,2400,1,14,.29105017,219
"PEDDAPALLI","MANTHANI","Kakarlapalli",8,79.6531928,18.6047238,0,4199.999,1,5,.2919054,353
"MAHABUBNAGAR","JADCHERLA","Gangapoor",6,78.1785546,16.7879419,444.3,3.9,0,1,.29194832,60
"KARIMNAGAR","SHANKARAPATNAM","Maktha",5,79.3096907,18.3013671,249.3,4.381,0,0,.29226354,7
"PEDDAPALLI","ODELA","Abbidapalli",9,79.4729224,18.4694826,269.7,5.183,0,0,.29246151,11
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",2,78.5544127,16.4461216,430.5,3.9,0,0,.29264781,148
"NAGARKURNOOL","BIJINAPALLY","Gouraram",11,78.1314787,16.5787013,475,3.9,0,0,.29273814,115
"NAGARKURNOOL","VANGOOR","Kondareddipalle",15,78.5768161,16.6381818,373.26416015625,3.656,0,2,.29284996,155
"NAGARKURNOOL","KOLLAPUR","Yellur",2,78.35383969999999,16.1286382,255.32,9.766999999999999,1,0,.293001,122
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",14,77.8866694,16.6716305,341.038,4.856,0,1,.29337335,62
"JAGTIAL","MALLAPUR","Sirpoor",14,78.68515480000001,18.9332334,287.3,3.9,1,0,.29418269,318
"JAGTIAL","IBRAHIMPATNAM","Fakir Kondapur",9,78.62987579999999,18.9504835,255.5,3.9,0,0,.29424256,291
"KARIMNAGAR","CHIGURUMAMIDI","Gunukulapalli",5,79.1672416,18.2143767,318.5,3.9,0,0,.29537824,217
"MAHABUBNAGAR","HANWADA","Gudimalakapur",2,77.9698509,16.8402813,497.5,4.555,0,0,.29599974,56
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",5,78.1181285,16.1615018,251.144,4.246,1,0,.29608083,202
"JAGTIAL","KATHLAPUR","Posanipet",12,78.7026755,18.7070428,343.1,3.9,0,0,.29619566,316
"JAGTIAL","METPALLI","Athmakur",14,78.6189086,18.7408348,337.9,3.9,0,2,.29636833,24
"KARIMNAGAR","MANAKONDUR","Munjampally",19,79.188739,18.3814877,273.1,3.9,0,0,.29692036,250
"PEDDAPALLI","ELIGAID","Shivapalli",1,79.27071789999999,18.5300132,186,4.235,1,1,.29734132,350
"JAGTIAL","KODIMIAL","Sriramulapally",1,78.94869509999999,18.5864928,309,9.1,0,1,.29742166,304
"PEDDAPALLI","SULTANABAD","Ramunipalli",5,79.3642973,18.4889932,164.6,5.164,0,0,.29748052,366
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",22,77.79094790000001,16.5783597,308.482,4.701,0,3,.29793897,53
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",10,77.8763228,16.6627258,329.156,6.006,0,0,.29801622,63
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",7,78.11771520000001,16.1602133,268.263,11.657,1,2,.29804182,199
"NAGARKURNOOL","TELKAPALLY","Alair",1,78.45018570000001,16.3764777,383.2234497070313,3.79,0,1,.29810864,147
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",58,79.16996330000001,18.4629522,0,1951.882,1,4,.29904053,246
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",13,77.7916919,16.577947,304.268,4.543,0,0,.2994698,53
"JAGTIAL","MALLIAL","Thatipally",2,78.97701499999999,18.7022018,226,3.495,0,0,.3006092,325
"NAGARKURNOOL","BIJINAPALLY","Gouraram",1,78.1311341,16.5787492,476.3,3.9,0,1,.30104333,115
"JAGTIAL","Endapalli","Kothapet",6,79.2084735,18.7840453,194,3.9,0,2,.30109337,31
"MAHABUBNAGAR","DEVARKADARA","Laxmipalle",3,77.9099952,16.6288968,316.3,4.634,0,0,.30123168,43
"NAGARKURNOOL","BALMOOR","Banala",8,78.6298286,16.317353,499.1,4.457,1,1,.3018288,107
"PEDDAPALLI","SULTANABAD","Chinabonkur",7,79.3493823,18.5313269,159.9,4.657,0,0,.30214998,363
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",2,79.23507050000001,18.4955022,0,1700,1,3,.30240336,242
"NAGARKURNOOL","PEDDAKOTHAPALLE","Peddakarpamula",8,78.3937159,16.3031619,333.3885498046875,3.9,0,0,.30308935,132
"KARIMNAGAR","RAMADUGU","Deshrajpalle",2,79.0688456,18.5301435,227.4,4.219,0,0,.30343965,258
"NAGARKURNOOL","LINGAL","Datharam",4,78.4832246,16.3179267,356.3682250976563,4.37,0,0,.30378872,128
"KARIMNAGAR","CHOPPADANDI","Gumlapur",3,79.1373863,18.5601295,231.3,4.7,0,0,.30434525,218
"NAGARKURNOOL","VANGOOR","Rangapur",3,78.5495133,16.5579482,325.9488525390625,4.014,0,1,.30464688,158
"JAGTIAL","RAIKAL","Alipur",8,78.88091799999999,18.8596934,270.1,3.516,0,0,.30482399,342
"KARIMNAGAR","CHIGURUMAMIDI","Lambadipalli",9,79.17064569999999,18.2271924,321.4,3.9,0,0,.30506048,211
"JAGTIAL","KORUTLA","Dharmaram",2,78.7120062,18.8910413,279,3.9,0,0,.30508003,306
"KARIMNAGAR","GANNERUVARAM","Pechupally",10,79.07239010000001,18.317747,262,5.745,0,1,.30510339,237
"KARIMNAGAR","GANGADHARA","Gopalraopally",8,78.9680192,18.5677454,300,4.642,0,0,.30542177,228
"JAGTIAL","BUGGARAM","Shekalla",5,79.0732673,18.8544208,209.8,4.24,0,0,.3057667,268
"JAGTIAL","METPALLI","Rajeshwar Raopet",3,78.5730595,18.8218013,333.4,3.9,0,0,.30592701,18
"KARIMNAGAR","KOTHAPALLY","Chinthakunta",9,79.0854882,18.4544304,299,3.483,0,0,.30599079,248
"NAGARKURNOOL","VANGOOR","Rangapur",9,78.5322439,16.5659748,350.3404541015625,5.259,1,1,.30701122,157
"JAGTIAL","SARANGAPUR","Mydaram Thanda",1,78.92857600000001,18.9560993,245.4,3.966,0,0,.3070443,345
"WANAPARTHY","KOTHAKOTA","Kanimetta",6,77.92683169999999,16.4363567,261.8,3.9,0,0,.30766761,173
"MAHABUBNAGAR","NAWABPET","Karkonda",5,78.0433049,16.8476833,525.5,3.809,0,0,.30777913,81
"KARIMNAGAR","GANNERUVARAM","Kasimpeta",13,79.04818830000001,18.3518049,228.3,4.502,0,0,.30818063,233
"KARIMNAGAR","GANGADHARA","Gopalraopally",4,78.9681925,18.568024,296.2,4.382,0,0,.30850303,228
"KARIMNAGAR","MANAKONDUR","Munjampally",7,79.1877188,18.382036,190.760498046875,3.753,0,0,.30871606,249
"NAGARKURNOOL","TELKAPALLY","Alair",1,78.45172820000001,16.3818079,461,3.9,0,1,.30951223,146
"NAGARKURNOOL","ACHAMPET","Pulazala",7,78.6554469,16.4401463,363.283,4.715,0,0,.30996513,88
"KARIMNAGAR","RAMADUGU","Deshrajpalle",3,79.06907219999999,18.5299548,228,4.327,0,0,.31010023,258
"NAGARKURNOOL","TELKAPALLY","Alair",4,78.45127960000001,16.3822795,451.8,3.9,0,0,.31024039,146
"PEDDAPALLI","SRIRAMPUR","Jaferkhanpet",2,79.49350579999999,18.5367702,122.5,3.953,0,0,.31035095,359
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",38,79.16996330000001,18.4629522,0,1708.374,1,1,.3106299,246
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",2,78.556307,16.4448564,365.933837890625,3.9,0,0,.31084174,151
"WANAPARTHY","PANGAL","Mohammadapur",1,78.0916249,16.2039595,252.03,8.471,1,1,.31084457,180
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",10,78.35083849999999,16.2415504,371,3.9,1,0,.31161791,134
"JAGTIAL","MALLAPUR","Sirpoor",4,78.6857768,18.9330358,290.2,3.9,1,0,.31195828,319
"PEDDAPALLI","MANTHANI","Nagaram",4,79.6134754,18.6759276,83.0145263671875,4.563,0,0,.312354,352
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",9,77.88356810000001,16.660169,339.741,28.188,0,0,.31262153,64
"JAGTIAL","DHARMAPURI","Rayapatnam",4,79.1410932,18.8922094,165.9,3.9,0,0,.31271848,44
"NAGARKURNOOL","ACHAMPET","Hazipur",1,78.69605489999999,16.4385338,362.554931640625,4,1,1,.31296965,91
"KARIMNAGAR","JAMMIKUNTA","Madipally",3,79.4862636,18.2712863,232.3,3.38,1,0,.31317455,239
"KARIMNAGAR","GANGADHARA","Sarvareddypally",4,79.07310769999999,18.6217612,240.8421630859375,4.454,1,0,.31326285,225
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",11,77.9132599,16.6862392,350.047,7.682,0,2,.31335124,68
"JAGTIAL","MEDIPALLE","Kacharam",14,78.8123885,18.7452238,331.6,3.9,0,0,.31350872,328
"WANAPARTHY","WEEPANAGANDLA","Bollaram",9,78.197958,16.1437425,236.716,5.15,1,2,.31356201,206
"KARIMNAGAR","GANGADHARA","Garshakurthy",2,78.9725023,18.50588,256.4,4.188,0,0,.31378585,231
"PEDDAPALLI","PEDDAPALLE","Cheekurai",7,79.39043820000001,18.6373916,148.9,4.327,0,1,.31395033,356
"MAHABUBNAGAR","NAWABPET","Pallegadda",5,78.0234219,16.9194527,550.511,4.92,0,3,.31405908,74
"KARIMNAGAR","THIMMAPUR","Parlapally",23,79.2112142,18.2904713,0,366.08,1,1,.31405997,263
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",11,78.5561653,16.4448589,362.73046875,3.881,0,2,.31411377,151
"NAGARKURNOOL","BALMOOR","Kondanagula",7,78.5977295,16.3323158,477.1,3.9,0,1,.3144888,109
"WANAPARTHY","PANGAL","Remuddula",4,78.17089199999999,16.3364074,368.5,3.9,1,0,.31479415,177
"MAHABUBNAGAR","BHOOTHPUR","Sheripally(H)",12,78.0227648,16.6882269,370,6.639,0,2,.31517693,47
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",3,79.2008163,18.5060821,0,310.888,0,0,.31524026,243
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Machanpalle Tanda",5,77.9357447,16.750558,461.8,4.323,0,1,.3153874,61
"JAGTIAL","DHARMAPURI","Rayapatnam",1,79.1464233,18.8912434,161.6,3.9,0,1,.31556806,40
"JAGTIAL","IBRAHIMPATNAM","Ibrahimpatnam",3,78.5822594,18.9176528,292.6,3.9,0,0,.31603378,292
"NAGARKURNOOL","BALMOOR","Banala",10,78.62511910000001,16.3316338,485.1,3,0,0,.31617662,103
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",32,79.16996330000001,18.4629522,0,1572.6,1,1,.31620887,246
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",48,79.16996330000001,18.4629522,0,1838.919,1,3,.31654763,246
"NAGARKURNOOL","BALMOOR","Balmoor",2,78.5634065,16.3201091,462,3.9,0,0,.31676599,113
"WANAPARTHY","PEBBAIR","Buniyadpur",6,77.9774661,16.1616542,282.6,3.9,1,1,.31678021,187
"NAGARKURNOOL","VELDANDA","Kotra",4,78.5263901,16.7004852,426.8948974609375,4.419,1,0,.31683838,164
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",1,79.20081450000001,18.506087,0,104.1,0,2,.3169558,243
"NAGARKURNOOL","VANGOOR","Kondareddipalle",1,78.57251890000001,16.645785,484.2,3.9,0,2,.31700557,153
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",10,77.78615120000001,16.5554878,0,2599.999,0,10,.31806979,51
"WANAPARTHY","GHANPUR","Gattukadipally",1,78.02214530000001,16.5702697,328.9,3.767,0,2,.31822753,171
"KARIMNAGAR","GANGADHARA","Sarvareddypally",1,79.0699427,18.6322889,260,5.96,0,1,.31855837,223
"KARIMNAGAR","THIMMAPUR","Parlapally",9,79.2110216,18.277559,292.8,4.16,0,0,.31872761,262
"JAGTIAL","GOLLAPALLE","Bonkur",1,79.1093565,18.8325327,115,5.6,0,1,.31884432,272
"KARIMNAGAR","GANNERUVARAM","Kasimpeta",18,79.0482277,18.351965,228.3,3.603,0,1,.31896538,233
"KARIMNAGAR","GANGADHARA","Sarvareddypally",8,79.072343,18.6228414,242.4037475585938,3.562,0,0,.31910494,222
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",13,79.1875685,18.4471813,256,3.9,1,0,.31987759,245
"NAGARKURNOOL","ACHAMPET","Pulazala",2,78.6419215,16.4404,370.212158203125,4.424,1,0,.3199333,87
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",47,79.16996330000001,18.4629522,0,1801.249,1,0,.3203046,246
"JAGTIAL","IBRAHIMPATNAM","Fakir Kondapur",6,78.629767,18.950904,261.2,3.9,0,0,.32035705,291
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",8,78.11682450000001,16.1583665,245.964,7.884,1,2,.32043597,200
"JAGTIAL","KODIMIAL","Sriramulapally",1,78.9501889,18.5988751,296,5.333,0,1,.32046032,305
"JAGTIAL","RAIKAL","Alipur",2,78.8805943,18.8597293,271.1,3.9,0,0,.32057822,342
"MAHABUBNAGAR","NAWABPET","Karkonda",5,78.03355929999999,16.8389056,544.1,4.429,0,0,.32071087,82
"PEDDAPALLI","PEDDAPALLE","Kasulapalli",12,79.3185498,18.6815566,0,2299.999,0,0,.3208577,355
"NAGARKURNOOL","BALMOOR","Gattuthummen",1,78.53371780000001,16.3996375,373.027,13.487,1,1,.32150048,97
"WANAPARTHY","WANAPARTHY","Chimanguntapally",4,78.1089113,16.4232952,338.4,3.9,1,0,.32222164,192
"KARIMNAGAR","THIMMAPUR","Parlapally",13,79.21028370000001,18.2776899,296.2,3.9,1,0,.32276794,262
"JAGTIAL","KATHLAPUR","Sirkonda",9,78.7013432,18.7651218,312,3.9,0,0,.32307717,315
"WANAPARTHY","WANAPARTHY","Chimanguntapally",2,78.1041827,16.4223553,344.9,3.9,1,0,.32325441,191
"WANAPARTHY","PANGAL","Remuddula",8,78.182554,16.3163833,416.3,3.9,1,2,.32329482,175
"KARIMNAGAR","GANGADHARA","Gangadhara",2,79.012406,18.5816622,345.3,3.55,0,0,.32352743,226
"WANAPARTHY","PEBBAIR","Sugur",6,77.9890932,16.1418135,196.1,4.433,0,2,.32355615,5
"WANAPARTHY","PEDDAMANDADI","Peddamandadi",7,78.017138,16.4308353,300.842,4.366,1,0,.32358527,189
"NAGARKURNOOL","ACHAMPET","Pulazala",4,78.66120909999999,16.4435588,442.9,3,0,0,.32374424,86
"JAGTIAL","DHARMAPURI","Rayapatnam",6,79.1387376,18.8992486,168.2,3.9,1,1,.32386863,28
"WANAPARTHY","PANGAL","Mohammadapur",2,78.08654110000001,16.2402164,292.833,6.397,0,0,.32429388,181
"WANAPARTHY","PANGAL","Mohammadapur",5,78.087316,16.2397358,282.514,6.911,0,0,.32432479,181
"KARIMNAGAR","GANGADHARA","Gangadhara",12,79.0123968,18.5816778,345.1,3.9,0,2,.32454091,226
"KARIMNAGAR","CHIGURUMAMIDI","Sundaragiri",2,79.1971319,18.2119972,339.6,3.9,0,0,.32494715,215
"NAGARKURNOOL","VANGOOR","Rangapur",13,78.5494779,16.5579735,317.3472900390625,4.937,0,5,.32515541,158
"PEDDAPALLI","SULTANABAD","Ramunipalli",7,79.378325,18.49118,165.5,11.163,0,1,.32555494,369
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",9,79.16996330000001,18.4629522,0,1316.268,1,2,.32562664,246
"JAGTIAL","MALLAPUR","Sirpoor",3,78.6853862,18.9332945,293.1,3.9,1,0,.32583976,318
"NAGARKURNOOL","BALMOOR","Polisettypally",4,78.600971,16.3796115,387.5179443359375,3.9,0,0,.32595485,98
"NAGARKURNOOL","LINGAL","Datharam",1,78.4732972,16.3204825,353.006591796875,3.9,0,2,.32636634,130
"NAGARKURNOOL","BALMOOR","Gattuthummen",3,78.5335958,16.3998902,367.259,4.794,1,0,.32653993,97
"WANAPARTHY","PEBBAIR","Buniyadpur",1,77.988702,16.1671179,219.324,8.321,0,2,.32658982,185
"JAGTIAL","IBRAHIMPATNAM","Eradandi",4,78.5647561,18.945889,302.7,3.9,0,0,.3270632,287
"JAGTIAL","PEGADAPALLE","Yellapur",3,79.10365969999999,18.6889176,266.8,3.9,0,0,.32747176,337
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",8,77.8861589,16.6719202,339.066,9.449999999999999,0,0,.32794854,62
"JAGTIAL","DHARMAPURI","Donur",5,79.0343373,18.9872243,189.4,3.9,0,0,.32824147,17
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",24,79.16996330000001,18.4629522,0,1542.54,1,3,.32864559,246
"JAGTIAL","DHARMAPURI","Thimmapoor",10,79.1151196,18.9120609,100,7.583,0,1,.32922623,271
"JAGTIAL","PEGADAPALLE","Yellapur",17,79.10333129999999,18.6887829,258.2,3.9,0,1,.32963648,337
"PEDDAPALLI","PEDDAPALLE","Kothapalli",1,79.4079546,18.5382686,153.2,3.935,0,2,.32965094,358
"NAGARKURNOOL","ACHAMPET","Chandapur",6,78.7367903,16.4614202,312.253173828125,3.79,0,1,.32978654,93
"MAHABUBNAGAR","ADDAKAL","Kandur",3,77.970224,16.5420378,307.844,5.948,0,0,.33002788,45
"JAGTIAL","JAGTIAL RURAL","Gullapet",9,78.9546177,18.8708221,183,5.978,0,0,.33024222,298
"KARIMNAGAR","GANGADHARA","Gopalraopally",2,78.9732219,18.5647052,284.8,4.733,0,0,.33028191,227
"PEDDAPALLI","ODELA","Abbidapalli",8,79.47417799999999,18.4668084,241.4,4,0,2,.33143905,13
"PEDDAPALLI","SULTANABAD","Garrepalli",4,79.25930080000001,18.4893973,243.7,3.9,0,0,.33149636,360
"PEDDAPALLI","ODELA","Abbidapalli",1,79.47285530000001,18.469415,264.7,7.64,0,1,.3319976,11
"WANAPARTHY","GHANPUR","Venkatampally",7,78.0427332,16.5898946,341.8,4.301,1,0,.33255631,170
"PEDDAPALLI","SULTANABAD","Chinabonkur",5,79.34953369999999,18.5315512,159.1,4.834,0,0,.33292913,363
"JAGTIAL","JAGTIAL RURAL","Thatipally",10,78.844369,18.7948943,232,3.591,0,0,.33305654,302
"WANAPARTHY","WEEPANAGANDLA","Gopaldinne",7,78.08383790000001,16.1305007,202.2,3.916,0,2,.33306342,196
"NAGARKURNOOL","BALMOOR","Banala",1,78.6298286,16.317353,499.1,4.457,1,1,.3332954,107
"JAGTIAL","KORUTLA","Dharmaram",8,78.72154279999999,18.8932923,278.3,3.9,0,0,.33366531,307
"KARIMNAGAR","THIMMAPUR","Parlapally",14,79.2104459,18.2776531,296.7,3.9,0,0,.33412528,262
"JAGTIAL","Endapalli","Kothapet",1,79.20524450000001,18.7666367,202.7,3.9,0,2,.33465657,36
"JAGTIAL","DHARMAPURI","Rayapatnam",14,79.1414382,18.8920234,162.3,3.9,0,1,.3350493,44
"WANAPARTHY","PANGAL","Remuddula",6,78.18320919999999,16.3159498,417.6,3.9,1,0,.33507937,175
"WANAPARTHY","PEBBAIR","Sugur",1,77.9890834,16.141972,204.5,6.84,1,0,.33566985,4
"JAGTIAL","KATHLAPUR","Sirkonda",6,78.7061678,18.7604074,293.4,3.9,0,7,.3357577,313
"PEDDAPALLI","PEDDAPALLE","Kothapalli",2,79.4088148,18.5380514,145.2,3.946,0,0,.33584422,358
"KARIMNAGAR","CHIGURUMAMIDI","Sundaragiri",11,79.1920432,18.1983223,331.7,3.9,1,0,.33605856,214
"JAGTIAL","Endapalli","Kothapet",14,79.202203,18.7841339,198.2,96,0,1,.33615693,35
"NAGARKURNOOL","LINGAL","Datharam",5,78.4732518,16.3206166,359.5341796875,3.9,0,0,.33619606,130
"NAGARKURNOOL","BALMOOR","Godal",4,78.5535038,16.3522543,468.6,3.9,0,0,.3363241,102
"KARIMNAGAR","MANAKONDUR","Munjampally",3,79.19029829999999,18.3780185,0,2599.999,0,3,.33649004,251
"WANAPARTHY","PANGAL","Kethepally",7,78.14987929999999,16.1934649,269.582,3.904,0,0,.33651403,183
"KARIMNAGAR","RAMADUGU","Deshrajpalle",6,79.0687435,18.5299858,234.6,3.2,0,1,.33716089,258
"JAGTIAL","BUGGARAM","Shekalla",3,79.0735365,18.8544811,209.7,3.86,0,0,.33742732,268
"JAGTIAL","KODIMIAL","Sriramulapally",12,78.9486466,18.5865385,307,4.06,0,0,.33761391,304
"JAGTIAL","METPALLI","Metlachittapur",4,78.597742,18.7862461,329.6,3.9,1,0,.33779639,333
"KARIMNAGAR","CHIGURUMAMIDI","Lambadipalli",7,79.1708003,18.2271979,320.6,3.9,0,0,.3381874,211
"MAHABUBNAGAR","NAWABPET","Kishanguda",1,78.07787329999999,16.9399491,531.4,3.949,0,1,.33825085,77
"JAGTIAL","GOLLAPALLE","Bonkur",2,79.1082873,18.8402151,122,5.3,0,0,.33835912,273
"WANAPARTHY","PANGAL","Remuddula",2,78.1824883,16.3159512,410.3,3.9,0,0,.33841214,176
"NAGARKURNOOL","KOLLAPUR","Mukkidigudem",4,78.4168798,16.1668829,213.92,4.514,1,0,.33852032,121
"NAGARKURNOOL","BALMOOR","Kondanagula",6,78.61159259999999,16.3252739,484.1,3.511,0,0,.33871624,111
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",1,78.11771520000001,16.1602133,268.263,11.657,1,2,.33893213,199
"PEDDAPALLI","SULTANABAD","Kandunuripalli",10,79.3311772,18.5498689,148.5,4.235,0,0,.33932003,361
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",1,78.35066999999999,16.241475,354.9,3.9,1,2,.3399255,134
"PEDDAPALLI","ODELA","Jeelakunta",3,79.4755323,18.4341888,142.1,4.583,0,0,.34022221,26
"NAGARKURNOOL","VELDANDA","Kotra",2,78.52617290000001,16.7003648,433.5277709960938,4.462,1,0,.34033671,164
"KARIMNAGAR","GANNERUVARAM","Pechupally",7,79.0747781,18.3213077,227.9,3.566,0,1,.3405281,236
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",3,78.33837440000001,16.2224267,363,3.9,1,0,.34067699,137
"JAGTIAL","MEDIPALLE","Kacharam",3,78.8124359,18.7449017,329.1,3.9,0,0,.34082943,328
"MAHABUBNAGAR","GANDEED","Peddavarval",3,77.8167785,16.9772411,452.6,4.364,0,0,.34194052,54
"WANAPARTHY","KOTHAKOTA","Kanimetta",3,77.9284829646349,16.4410746748035,0,0,0,0,.34277302,173
"KARIMNAGAR","CHIGURUMAMIDI","Sundaragiri",3,79.17084850000001,18.2072711,316.5,3.9,0,0,.34289414,212
"JAGTIAL","GOLLAPALLE","Bonkur",5,79.1093262,18.8325617,121,3.771,0,0,.34346724,272
"KARIMNAGAR","GANNERUVARAM","Kasimpeta",5,79.04475840000001,18.3471603,306.2,3.9,0,0,.34382731,232
"NAGARKURNOOL","BALMOOR","Kondareddypally",5,78.53362319999999,16.3712839,392.0556640625,4.586,0,0,.34429607,99
"NAGARKURNOOL","BALMOOR","Balmoor",7,78.5786871,16.3395867,474.3,3.9,0,1,.3446058,112
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",9,77.912834,16.6860968,349.886,5.9,0,0,.34475875,68
"KARIMNAGAR","MANAKONDUR","Munjampally",7,79.18898919999999,18.3813316,229.5,3.9,0,0,.34504709,250
"NAGARKURNOOL","BALMOOR","Thummanpet",4,78.5245956,16.3930868,392.789794921875,4.467,0,0,.34513777,96
"JAGTIAL","Endapalli","Gullakota",6,79.1574007,18.7879884,203,3.9,1,0,.34678912,346
"NAGARKURNOOL","BALMOOR","Kondanagula",6,78.5909319,16.3325304,401.216796875,3.684,0,1,.34700602,108
"MAHABUBNAGAR","DEVARKADARA","Laxmipalle",5,77.9103234,16.6290978,323.3,4.765,0,0,.34740779,43
"MAHABUBNAGAR","NAWABPET","Malreddy Palli",6,78.07844799999999,16.8729387,492.4,4.122,0,1,.34779897,79
"KARIMNAGAR","GANGADHARA","Sarvareddypally",7,79.0701492,18.6320773,247.9,5.15,0,0,.34790382,223
"PEDDAPALLI","ODELA","Jeelakunta",4,79.4650956,18.4351354,171.1999969482422,4.434,1,0,.34797859,27
"PEDDAPALLI","ODELA","Abbidapalli",4,79.47687550000001,18.465662,142.1172485351563,3.9,0,0,.34807917,10
"KARIMNAGAR","KOTHAPALLY","Chinthakunta",19,79.08534,18.4548497,289.1,3.5,0,0,.34810987,247
"KARIMNAGAR","GANGADHARA","Sarvareddypally",8,79.07288079999999,18.6214962,251.8765258789063,12.214,1,0,.34825268,225
"WANAPARTHY","WANAPARTHY","Chimanguntapally",7,78.10899259999999,16.4231411,335.1,3.9,1,1,.34856066,192
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",9,79.2122761,18.4829394,247.5,3.9,1,0,.34860864,244
"JAGTIAL","GOLLAPALLE","Rapalli",8,79.02892300000001,18.808687,158,5.416,1,0,.34894586,280
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Appampalle",6,77.81096410000001,16.4943307,274.914,4.133,0,0,.34909827,39
"NAGARKURNOOL","KALWAKURTHY","Tharnikal Thanda",4,78.4240999,16.6422135,380.0301513671875,4.371,1,0,.34934622,116
"KARIMNAGAR","CHOPPADANDI","Rukmapur",6,79.16702239999999,18.5779895,0,2400,0,5,.34974197,219
"KARIMNAGAR","CHIGURUMAMIDI","Gunukulapalli",2,79.138402,18.2371024,304.6,3.9,1,0,.34995764,216
"JAGTIAL","KODIMIAL","Sriramulapally",13,78.94869509999999,18.5864928,309,9.1,0,1,.35002029,304
"JAGTIAL","KODIMIAL","Kondapur",1,78.8962406,18.6180523,414.3,4.6,0,2,.35017672,21
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",6,77.78615120000001,16.5554878,0,2599.999,0,10,.35091066,51
"NAGARKURNOOL","PEDDAKOTHAPALLE","Gantraopally",9,78.30449,16.2232979,272.7552490234375,3.9,0,0,.35134315,133
"JAGTIAL","RAIKAL","Itkial",6,78.7760691,18.9269367,244.2,3.9,0,0,.35134912,340
"NAGARKURNOOL","BALMOOR","Kondareddypally",3,78.5408556,16.3753416,384.3220825195313,4.509,0,0,.35202423,100
"KARIMNAGAR","THIMMAPUR","Parlapally",10,79.21121290000001,18.2904756,0,500.6,1,0,.35222358,263
"KARIMNAGAR","MANAKONDUR","Munjampally",5,79.1888072,18.3814181,229.5,3.9,0,0,.35225764,250
"WANAPARTHY","PANGAL","Mohammadapur",2,78.08736279999999,16.2407954,360.2,3.9,0,0,.35254943,182
"JAGTIAL","MALLAPUR","Sirpoor",8,78.6853328,18.9331921,289.3,3.9,1,0,.35269907,318
"JAGTIAL","METPALLI","Rajeshwar Raopet",7,78.5706431,18.8217249,331.9,3.9,0,1,.35284677,20
"NAGARKURNOOL","VANGOOR","Kondareddipalle",5,78.5725113,16.6457922,478,3.9,0,0,.35376152,153
"KARIMNAGAR","GANGADHARA","Garshakurthy",5,78.9717844,18.5063682,257.6,4.568,0,0,.35381195,231
"MAHABUBNAGAR","HANWADA","Gudimalakapur",1,77.9595455,16.8425815,488.3,4.745,0,1,.35383987,57
