c3_crop_name_kharif,crop_name,varities_grown_khrf,varities_grown_rabi,varities_grown_khrf23,plant_date_kharif,plant_date_rabi,plant_date_sumr,plant_date_kharif23,key,crop_area_kharif23,crop_area_kharif,crop_area_rabi,crop_area_summer
1101,పత్తి,,,,,,,,uuid:ec21b16c-8bcf-452c-bb22-18f7bbf549cf,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,08jul2023,,,08aug2023,uuid:ec2e2f93-581b-45d9-8518-a407bb78587d,6,6,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,12jun2023,uuid:ec42373e-4a78-4967-8636-b56e24f55981,1,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,12jun2023,uuid:ec42373e-4a78-4967-8636-b56e24f55981,1,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,14jun2022,14dec2022,,14jul2023,uuid:ec4b41f7-1fe0-48f7-8f3b-4940adcd35f1,.25,.5,.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,08oct2023,08nov2022,,08may2023,uuid:ec5c0f13-9229-4360-9b66-0cd3f3704086,1,1,1.125,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,27jun2022,25dec2022,,24jun2023,uuid:ec63af98-3a07-42df-b6d7-95959c693930,7,7,7,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),99,29jun2022,29jan2023,,29jun2023,uuid:ecc6ed04-83bd-4639-9315-dd988fce07e4,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:ecc6ed04-83bd-4639-9315-dd988fce07e4,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Tellahamsa (RNR 10754),1,17jun2022,08dec2022,,25jul2023,uuid:ecdb9a5e-8009-49c6-b0e4-fb0bc1c9e4bb,2,2,1,0
108,జొన్నలు (small millets),,,,,,,,uuid:ecdb9a5e-8009-49c6-b0e4-fb0bc1c9e4bb,1,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Cotton Dora Sannalu (MTU 1010),32,02jun2022,25nov2022,,23jun2023,uuid:ecfa7eee-868a-421e-bc2d-09e0e51fbc87,2,2.8499999,2.8499999,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,30jun2023,08dec2022,,01jul2023,uuid:ed2f2630-afc1-4427-b167-3816b6f3911b,.75,.75,.75,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:ed2f2630-afc1-4427-b167-3816b6f3911b,.75,0,.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,20jul2022,13dec2022,,26jul2023,uuid:ed326e51-ae38-4124-8643-37c9ba881c40,3.75,3.75,3.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),,21jun2023,04jan2023,,,uuid:ed554a93-6a58-4e17-93ac-a9e4513c50e6,0,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,08jul2023,uuid:ed89f2cc-ed67-45b9-8b9c-05234fe59a9c,1.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,04jun2023,uuid:ed89f2cc-ed67-45b9-8b9c-05234fe59a9c,1.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,12jun2023,uuid:ed89f2cc-ed67-45b9-8b9c-05234fe59a9c,1.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:eda3da85-7e4b-4435-9339-e1151547836b,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),,11aug2022,05jan2023,,,uuid:eda3da85-7e4b-4435-9339-e1151547836b,0,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,2,,,,08jul2023,uuid:eda7a2e0-051f-43e9-9e1a-4f875a1a5060,2,0,0,0
1101,పత్తి,,,,,,,,uuid:edb56b6f-b5cd-4ebf-92ba-57c3d37913b0,.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),12,04jul2022,09feb2023,,21jun2023,uuid:edb56b6f-b5cd-4ebf-92ba-57c3d37913b0,1.225,1.6,1.6,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Cotton Dora Sannalu (MTU 1010),1 12,16jul2022,15dec2022,,16jul2023,uuid:ede3cdc8-e213-4e9a-9b6e-776493f43b85,3.3499999,3.3499999,3.3499999,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:ede3cdc8-e213-4e9a-9b6e-776493f43b85,0,0,.75,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:ee201a39-fba8-4382-a3a9-aaf81abb693f,0,0,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,07jun2023,27jan2023,,05jul2023,uuid:ee201a39-fba8-4382-a3a9-aaf81abb693f,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Cotton Dora Sannalu (MTU 1010),1,20jun2023,17nov2022,,15jul2023,uuid:ee298dea-9bba-4156-aa3f-15176988d0b0,6,5,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,04jun2022,14jan2023,,04jun2023,uuid:ee359d97-8ed8-4019-955c-0e80f762b0b3,3,3,5,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),17,,,23jun2022,,,,uuid:ee359d97-8ed8-4019-955c-0e80f762b0b3,0,3,0,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),,,99,,,,04jul2023,uuid:ee359d97-8ed8-4019-955c-0e80f762b0b3,3,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,19jun2022,19feb2023,,19jun2022,uuid:ee4efe2f-95a5-404a-a7d6-0ee806a16556,1.35,1.35,1.35,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,19jun2023,19jan2023,,19jul2022,uuid:ee4efe2f-95a5-404a-a7d6-0ee806a16556,1.35,1.375,1.35,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Telangana Sona (RNR 15048),1,06apr2022,06jan2023,,06may2023,uuid:eebf32b3-f699-49cc-9694-d40e0c801251,5,5,5,0
1101,పత్తి,,,,,,,,uuid:ef0acc48-84d0-4675-bf5e-790930e7ccfb,2.5,2.5,2.5,0
1103,mesta,,,,,,,,uuid:ef0acc48-84d0-4675-bf5e-790930e7ccfb,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,29,29jun2023,05jan2023,,23jun2022,uuid:ef0acc48-84d0-4675-bf5e-790930e7ccfb,3.5,3.5,3.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Telangana Sona (RNR 15048),32,23jul2022,27dec2022,,25jul2023,uuid:ef325b3d-1866-475d-a974-4d04df7d2c3d,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,28sep2022,uuid:ef44f8ea-72aa-4678-b263-94e10a1371f9,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12 99,Cotton Dora Sannalu (MTU 1010),99,20jun2022,01jan2023,,25jun2023,uuid:ef52d34d-2b91-4576-9a02-41173cc6d5d5,2.5,5.5500002,5.5500002,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,13aug2022,,,13aug2023,uuid:ef55a790-5131-4836-8a12-da37648bde74,.72500002,.72500002,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,07aug2022,07jan2023,,06aug2023,uuid:ef7c7b7c-616d-409a-803a-b935101490a0,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jul2022,23jan2022,,10jul2023,uuid:efa3bfd9-3727-4003-8c6a-d18cb81f1446,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,10jun2022,05jan2023,,03jul2023,uuid:efb59ac0-69c5-4908-a7a8-fee771ac6a61,2.25,2.25,2.25,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:efb59ac0-69c5-4908-a7a8-fee771ac6a61,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,01jun2022,01jan2023,,31may2023,uuid:efba6529-8dcf-4d1d-9b0f-259c630798f0,7,7,7,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,11jul2022,,,11jul2023,uuid:efbd7d4c-85f1-4415-bd4b-a8ea7e58cd12,3,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),2,19jul2022,22jan2023,,18jul2023,uuid:efcf4e87-dc62-47fb-9ede-8fbea54af50c,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),2,18jul2022,16jan2023,,18jul2023,uuid:efcf4e87-dc62-47fb-9ede-8fbea54af50c,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,30jun2022,28jan2023,,30jun2023,uuid:efe30b2b-8f3d-4380-a8fe-3e58e6221e69,3,2.5,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:efe30b2b-8f3d-4380-a8fe-3e58e6221e69,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),42,Cotton Dora Sannalu (MTU 1010),12,20jul2022,15dec2022,,10jul2023,uuid:f034f12f-0ab4-48d9-baae-1e1fb73c53e3,5,5,5,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jul2022,20nov2022,,15jul2023,uuid:f034f12f-0ab4-48d9-baae-1e1fb73c53e3,5,5,5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Cotton Dora Sannalu (MTU 1010),12,25jul2022,25nov2022,,26jul2023,uuid:f063f7ed-f876-433d-93c3-39abe95e7c1b,1.75,1.5,1.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,20jul2022,21dec2022,,07jul2023,uuid:f08c8f33-c6a1-4c19-858a-1797dbbf96e8,8,8,8,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f08c8f33-c6a1-4c19-858a-1797dbbf96e8,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,12,,,,10jul2023,uuid:f0cefd79-fa98-417f-acb9-1d634d4db7ee,.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,12,,,,10jul2023,uuid:f0cefd79-fa98-417f-acb9-1d634d4db7ee,.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,1,15jul2022,24dec2021,,29jul2023,uuid:f11931d1-a6f2-4e3a-ad2d-0d85c29faf40,3.5,3.5,3.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f11931d1-a6f2-4e3a-ad2d-0d85c29faf40,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,08aug2023,,,08jul2023,uuid:f14f36ca-3f22-4972-a7aa-e2ef54a55791,1,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),39,15jul2022,15dec2022,,15jul2023,uuid:f15c7221-bfca-40e8-830d-6b9cc9f3e0b3,5,2,5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1 2,10jul2022,,,04aug2023,uuid:f16a9406-94f2-4e39-b290-382c1e2fb07e,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f177aea6-a98d-4b68-8976-ea1387bd5c5a,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,21jun2023,21dec2022,,21jun2023,uuid:f177aea6-a98d-4b68-8976-ea1387bd5c5a,1.5,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Other,,,11nov2022,,,uuid:f1957b98-416d-486b-ac34-faf817905a3b,0,0,.5,0
1001,groundnut,,,,,,,,uuid:f1975580-e0d9-4676-9a11-c038a12e874b,8,0,0,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),,,12,,,,06jul2023,uuid:f1975580-e0d9-4676-9a11-c038a12e874b,.5,0,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:f1975580-e0d9-4676-9a11-c038a12e874b,0,2,0,0
1101,పత్తి,,,,,,,,uuid:f1975580-e0d9-4676-9a11-c038a12e874b,0,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1 12,12jun2022,03dec2022,,11jul2023,uuid:f1975580-e0d9-4676-9a11-c038a12e874b,3,1.5,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f1a4b6bd-bb7d-447f-ac9d-576c25b2f4b4,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,16jun2022,,,08jul2023,uuid:f1a4b6bd-bb7d-447f-ac9d-576c25b2f4b4,.85000002,.85000002,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Cotton Dora Sannalu (MTU 1010),1 12,05jul2022,02jan2023,,02jul2023,uuid:f1e1a9a9-da7e-48e3-966c-4ee071a14972,4,4,4.75,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,,1,,,,06jul2023,uuid:f1e1a9a9-da7e-48e3-966c-4ee071a14972,.75,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,,,,,,,uuid:f1f79272-4a2a-4ab3-bdf2-bc8807503a73,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,12,,,,21jun2023,uuid:f1f79272-4a2a-4ab3-bdf2-bc8807503a73,3,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Telangana Sona (RNR 15048),1 12,10jul2022,10jan2023,,10jun2024,uuid:f1fd9b54-f5cd-49b0-af89-5e173e69244f,1.35,1.35,1,0
1101,పత్తి,,,,,,,,uuid:f20442fc-9d59-4605-935c-05a9b363bda7,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,23aug2023,uuid:f20442fc-9d59-4605-935c-05a9b363bda7,6,,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),1,,1,04jun2022,,,06may2023,uuid:f23198e4-9006-43ef-a67c-f44e80130a93,2.5,2,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),32,Other,32,03aug2023,20jan2023,,05aug2023,uuid:f235d0ae-cf25-464b-884a-b7c4653e68d9,2.75,2.75,2.75,0
601,mangoes,,,,,,,,uuid:f283ce24-e279-4292-88b0-4515fce76bf3,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),2 12,Telangana Sona (RNR 15048),1 2,09jun2022,09sep2022,,09aug2023,uuid:f2a1e0b8-81d9-485a-bf01-2d149968f214,6,8,1,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),,,,,,,,uuid:f2a1e0b8-81d9-485a-bf01-2d149968f214,0,0,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:f2aba4be-10c0-4677-98d6-feb001d43437,0,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,19jun2022,08dec2022,,21jul2023,uuid:f2aba4be-10c0-4677-98d6-feb001d43437,3,3,3,0
504,పసుపు,,,,,,,,uuid:f2aba4be-10c0-4677-98d6-feb001d43437,.5,.5,0,0
,,,,,,,,,uuid:f2e4385b-30ff-496a-9954-43e1b95fa91e,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),,09jun2022,09jan2023,,07sep2023,uuid:f2e4385b-30ff-496a-9954-43e1b95fa91e,5,2,6,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1,13aug2022,14jan2023,,08jun2023,uuid:f2f5c1a6-9545-4454-ae01-239225795453,.75,.75,.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f2f5c1a6-9545-4454-ae01-239225795453,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,16jul2022,15dec2022,,15jul2023,uuid:f2fd90be-2204-4adf-9f68-579345be98f5,2.5250001,2.5250001,2.5250001,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17,Kunaram Sannalu (KNM 118),17,03jul2023,06jan2023,,13jul2023,uuid:f31fa74b-1637-41fe-bb19-0d1880144d64,.15000001,.15000001,.15000001,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17 22,Jagtial Rice-1 (JGL 24423),17,04jul2023,10jan2023,,25jul2023,uuid:f31fa74b-1637-41fe-bb19-0d1880144d64,2.6500001,2.6500001,2.6500001,0
188,other cereals,,,,,,,,uuid:f3253177-382c-4b00-ae4a-33aded74726a,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12 99,Other,99,16jul2023,10jan2023,,25jul2023,uuid:f3253177-382c-4b00-ae4a-33aded74726a,2.5,2.6500001,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f341d0ea-4a0f-4f9f-ba79-ca5a17555054,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17,Cotton Dora Sannalu (MTU 1010),99,25jun2023,15dec2022,,25jun2023,uuid:f341d0ea-4a0f-4f9f-ba79-ca5a17555054,4,4,4,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,Cotton Dora Sannalu (MTU 1010),99,,15dec2022,,15jul2023,uuid:f341d0ea-4a0f-4f9f-ba79-ca5a17555054,4,0,.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,10jun2022,12dec2022,,15jun2023,uuid:f35e30df-d29e-46c4-83d0-bc4ed87100f5,1.15,1.15,1.15,0
1101,పత్తి,,,,,,,,uuid:f35e30df-d29e-46c4-83d0-bc4ed87100f5,2.5,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f37ce9b8-185d-4dcd-93cc-82ec15cd0a99,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Anjana (JGL 11118),1,20jun2023,20dec2022,,20jun2023,uuid:f37ce9b8-185d-4dcd-93cc-82ec15cd0a99,1,1,2.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,20jul2022,14dec2022,,05aug2023,uuid:f38979d3-591d-468b-aa2f-f41cce19dbb0,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,16jun2022,16dec2022,,16jun2022,uuid:f3a0428c-c936-4bc4-b1d4-850a4cbf3a88,10,6,6,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jun2022,16dec2022,,16jun2023,uuid:f3a0428c-c936-4bc4-b1d4-850a4cbf3a88,10,6,6,0
1888,other non-food crops,,,,,,,,uuid:f3bc4672-0f78-4b58-b2ef-351b9cb52168,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,29jul2022,29sep2022,,29sep2023,uuid:f3d25671-7af1-491d-bcfd-a55158a97d0d,2.9000001,2.8,2.8,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),1,Telangana Sona (RNR 15048),1,06jul2022,06jan2023,,03aug2023,uuid:f3e09f64-5b31-418c-91fb-a8b8ffc5115e,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,06jul2022,08jan2023,,09aug2023,uuid:f3e09f64-5b31-418c-91fb-a8b8ffc5115e,2.75,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Other,1,19aug2022,16jan2022,,24aug2023,uuid:f3e5209a-9942-4fea-98f5-9597b22d8a0f,2,2,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f3e5209a-9942-4fea-98f5-9597b22d8a0f,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),,07jun2023,28jan2023,,,uuid:f41b403f-9925-4772-a1dc-1c90ec062c0d,0,4,4,0
1001,groundnut,,,,,,,,uuid:f41b403f-9925-4772-a1dc-1c90ec062c0d,3,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Other,,,21jun2023,,,uuid:f42618e6-3e3e-45b7-96db-4364fd73e025,0,0,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,17jun2022,,,12jun2023,uuid:f42618e6-3e3e-45b7-96db-4364fd73e025,1,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12 32,,12,09jul2022,,,09oct2023,uuid:f46d897e-d1f7-4359-b3aa-443ad91e5c99,4,4,0,0
1101,పత్తి,,,,,,,,uuid:f46d897e-d1f7-4359-b3aa-443ad91e5c99,2,0,0,0
1488,other fodder crops,,,,,,,,uuid:f46d897e-d1f7-4359-b3aa-443ad91e5c99,0,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1 12,06jul2022,06dec2022,,06jul2023,uuid:f46e097e-c55b-419c-860f-bc0e639a9623,3,3,3,0
1101,పత్తి,,,,,,,,uuid:f4800fc4-1fba-4fbf-90c0-3bc9dff09083,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,22jun2022,22jun2022,,10aug2023,uuid:f4800fc4-1fba-4fbf-90c0-3bc9dff09083,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,,32,20jul2022,,,20jul2023,uuid:f4adedf7-460c-48a7-8b6e-ecb287743ae7,1.75,1.75,0,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),12,Cotton Dora Sannalu (MTU 1010),12,09sep2023,10dec2022,,09sep2023,uuid:f4ee34a9-af06-485a-bcaa-1f5e38d5fd6a,2.375,1.375,1.25,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),12,Cotton Dora Sannalu (MTU 1010),12,06jun2022,12dec2022,,09sep2023,uuid:f4ee34a9-af06-485a-bcaa-1f5e38d5fd6a,1.25,3.25,1.375,0
1088,other oilseeds,,,,,,,,uuid:f500e93d-75c0-4557-bec8-50add2daf5d6,0,2.3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,,1 12,08jul2022,,,19aug2023,uuid:f500e93d-75c0-4557-bec8-50add2daf5d6,2,2.825,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Cotton Dora Sannalu (MTU 1010),12,13jul2023,13jan2023,,13jul2023,uuid:f5029015-6293-4086-918b-e92d8ac9ff61,1.75,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),2,Telangana Sona (RNR 15048),2,01sep2022,04aug2023,,04jul2023,uuid:f503c143-1a98-475f-baac-a8153a66489d,3,3,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f503c143-1a98-475f-baac-a8153a66489d,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),11,Other,99,27jun2022,19jan2023,,01jul2023,uuid:f51f7e54-09a5-49c6-9feb-8868be9366c2,6,6,3,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,Other,,,31dec2022,,,uuid:f51f7e54-09a5-49c6-9feb-8868be9366c2,0,0,3,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,,1,,,,04jun2023,uuid:f529b1c5-7f69-4816-9771-a04eb48a230d,.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),,25jun2022,26aug2022,,,uuid:f52e05e1-6326-4bc0-80b2-26504a0a4eac,0,2.75,2.75,0
1888,other non-food crops,,,,,,,,uuid:f52e05e1-6326-4bc0-80b2-26504a0a4eac,0,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),12,Other,12,12jul2022,06dec2022,,04jul2023,uuid:f54604d1-2fc8-47bd-9d3f-f326e3cbb9c9,1.75,1.75,1.75,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),12,Cotton Dora Sannalu (MTU 1010),12,26jun2022,09jan2023,,09jul2023,uuid:f55b22de-8705-4c6d-9cda-c28d79741123,2,2,2,0
1101,పత్తి,,,,,,,,uuid:f55b22de-8705-4c6d-9cda-c28d79741123,0,0,0,0
1101,పత్తి,,,,,,,,uuid:f55b22de-8705-4c6d-9cda-c28d79741123,8,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Cotton Dora Sannalu (MTU 1010),12,,08dec2022,,15jul2023,uuid:f55d16c8-7e72-4ba7-a9b1-01172558becc,7,0,7,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Other,32,28jul2022,25dec2022,,25jun2023,uuid:f57cb953-00d2-4559-8c09-e5ecad626ee2,3,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jun2022,15nov2022,,18jul2023,uuid:f58555c8-21d2-4fb5-9f10-e8b3f54dd610,1.575,1.575,1.575,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,19jul2023,30nov2022,,15jun2023,uuid:f58555c8-21d2-4fb5-9f10-e8b3f54dd610,1.575,1.575,1.575,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,22may2022,22nov2022,,22may2022,uuid:f59737f3-2c7c-4dfe-8b4e-953cd2c88def,3.3,3.3,3.3,0
1013,దమ్ము చెయ్యకుండా నేరుగా విత్తిన వరి (paddy),1,,1,06aug2022,,,05aug2023,uuid:f5eb108e-4d11-4f28-8a5e-f3ca7a1e0265,4,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12 99,Other,99,09jun2022,09dec2022,,09jul2023,uuid:f5f29a2b-803e-4e82-af51-37eb331221f6,1.25,1.25,1.25,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:f5f68969-6e71-4bd0-b228-f8fbacf8db94,0,0,0,0
